F1: 0.02597,Precision: 0.02597,Recall: 0.02597,,
1,70,Indianapolis,http://dbpedia.org/resource/Virginia_Slims_of_Indianapolis,"http://dbpedia.org/resource/Hillside,_Indianapolis http://dbpedia.org/resource/Indianapolis,_Indiana,_the_United_States_of_America http://dbpedia.org/resource/Indianapolis,_Ind. http://dbpedia.org/resource/INpolis_(city),_Marion_County,_IN http://dbpedia.org/resource/Indianapolis_IN http://dbpedia.org/resource/Capital_of_Indiana http://dbpedia.org/resource/City_of_Indianapolis http://dbpedia.org/resource/Indianapolis_(city),_Marion_County,_Indiana http://dbpedia.org/resource/Indianapolis,_Indiana,_U.S. http://dbpedia.org/resource/Indy,_IN http://dbpedia.org/resource/Indianapolis_(city),_IN http://dbpedia.org/resource/Indianapolis,_Indiana,_USA http://dbpedia.org/resource/Indianápolis http://dbpedia.org/resource/List_of_monuments_in_Indianapolis,_Indiana http://dbpedia.org/resource/Indianapolis,_Indiana http://dbpedia.org/resource/List_of_monuments_in_Indianapolis http://dbpedia.org/resource/INpolis_(city),_IN http://dbpedia.org/resource/Indianapolis,_USA http://dbpedia.org/resource/The_Vogue_(place) http://dbpedia.org/resource/Speedy_City http://dbpedia.org/resource/Indianapolis_(IN) http://dbpedia.org/resource/Indianapolis_(city),_Indiana http://dbpedia.org/resource/Indpls http://dbpedia.org/resource/Deep_Rock_Tunnel_Connector http://dbpedia.org/resource/Indy_(city) http://dbpedia.org/resource/Indianapolis,_Indiana,_U.S.A. http://dbpedia.org/resource/Brightwood,_Indianapolis http://dbpedia.org/resource/Indianapolis http://dbpedia.org/resource/Indianapolis,_in http://dbpedia.org/resource/UN/LOCODE:USIND http://dbpedia.org/resource/Indianapolis,_IN http://dbpedia.org/resource/INpolis,_IN http://dbpedia.org/resource/The_weather_in_Indianapolis http://dbpedia.org/resource/Indianapolis,_United_States http://dbpedia.org/resource/Indianapolis_(city),_Marion_County,_IN http://dbpedia.org/resource/Indianapolis,_Indiana,_US http://dbpedia.org/resource/Indianapolis_(Ind.)"
1,71,Champaign,http://dbpedia.org/resource/JSM_Challenger_of_Champaign–Urbana,"http://dbpedia.org/resource/Champaign,_Illinois_metropolitan_area http://dbpedia.org/resource/Champaign,_Ill. http://dbpedia.org/resource/Champaign http://dbpedia.org/resource/Champaign_(IL) http://dbpedia.org/resource/Champaign-Urbana,_IL_Metropolitan_Statistical_Area http://dbpedia.org/resource/List_of_mayors_and_city_managers_of_Champaign,_Illinois http://dbpedia.org/resource/History_of_Champaign,_Illinois http://dbpedia.org/resource/Champaign,_IL http://dbpedia.org/resource/UN/LOCODE:USCMI http://dbpedia.org/resource/Champaign,_Illinois http://dbpedia.org/resource/Champaign,_Il http://dbpedia.org/resource/Champaign_il http://dbpedia.org/resource/Champaign_City http://dbpedia.org/resource/Champagne,_Illinois"
1,72,St. Louis,http://dbpedia.org/resource/Baltimore_Orioles,"http://dbpedia.org/resource/Southern_Railway_(St._Louis) http://dbpedia.org/resource/St_Louis,_Missouri http://dbpedia.org/resource/City_of_Saint_Louis http://dbpedia.org/resource/St.Louis,_Mo. http://dbpedia.org/resource/St._Louis,_USA http://dbpedia.org/resource/Saint_Louis_City,_Missouri http://dbpedia.org/resource/St_louise http://dbpedia.org/resource/St._Lewis,_Missouri http://dbpedia.org/resource/St._Louise,_Missouri http://dbpedia.org/resource/UN/LOCODE:USSTL http://dbpedia.org/resource/Saint_Louis,_USA http://dbpedia.org/resource/St,_Louis http://dbpedia.org/resource/Saint_Louie http://dbpedia.org/resource/St._Louis,_MO http://dbpedia.org/resource/St._Louis,_Missouri,_United_States http://dbpedia.org/resource/St.Louis,_Missouri http://dbpedia.org/resource/St._Louis http://dbpedia.org/resource/Rome_of_the_West http://dbpedia.org/resource/St_Louis,_Mo http://dbpedia.org/resource/Saint_Louis_City http://dbpedia.org/resource/City_of_St._Louis,_Missouri http://dbpedia.org/resource/St._Louis_City http://dbpedia.org/resource/St.Louis http://dbpedia.org/resource/Saint_Louis_(Mo.) http://dbpedia.org/resource/St-Louis http://dbpedia.org/resource/City_of_St._Louis http://dbpedia.org/resource/St._Louis_(MO) http://dbpedia.org/resource/St.Louis_Missouri http://dbpedia.org/resource/StLouis http://dbpedia.org/resource/St,_Louis,_Missouri http://dbpedia.org/resource/Saint_Louis_Missouri http://dbpedia.org/resource/St_Louis_Missouri http://dbpedia.org/resource/St.Louis,_MO http://dbpedia.org/resource/St._Louis_Missouri http://dbpedia.org/resource/St._Louis,_Missouri http://dbpedia.org/resource/St._Louis,_Mo. http://dbpedia.org/resource/St_Louis_(MO) http://dbpedia.org/resource/Missouri_St._Louis http://dbpedia.org/resource/St_Louie http://dbpedia.org/resource/St._Lewis,_MO http://dbpedia.org/resource/St_louis,_mo http://dbpedia.org/resource/Saint_louis,_mo http://dbpedia.org/resource/St._Louis_City,_Missouri http://dbpedia.org/resource/St_louis http://dbpedia.org/resource/St._Louis,_Missouri,_USA http://dbpedia.org/resource/Saint_Louis_(Missouri) http://dbpedia.org/resource/St._Louie http://dbpedia.org/resource/Saint_Louis,_MO http://dbpedia.org/resource/St_Louis http://dbpedia.org/resource/St_Louis,_MO http://dbpedia.org/resource/Saint_Louis,_Mo. http://dbpedia.org/resource/Saint_Louis,_Missouri http://dbpedia.org/resource/Missouri_Saint_Louis http://dbpedia.org/resource/St._louis_mo http://dbpedia.org/resource/St,_Louis,_MO http://dbpedia.org/resource/St._Louis,_Mo"
1,73,Memphis,http://dbpedia.org/resource/Memphis_Open_(tennis),"http://dbpedia.org/resource/Memphis_TN http://dbpedia.org/resource/Memphis,_Tennessee http://dbpedia.org/resource/Memfrica http://dbpedia.org/resource/Memphis,_tn http://dbpedia.org/resource/The_Blues_City http://dbpedia.org/resource/Port_of_Memphis,_Tennessee http://dbpedia.org/resource/Memphis,_Tennesse http://dbpedia.org/resource/Memphis,_United_States http://dbpedia.org/resource/UN/LOCODE:USMEM http://dbpedia.org/resource/TN_Memphis http://dbpedia.org/resource/Memphis,_TN http://dbpedia.org/resource/The_M http://dbpedia.org/resource/Memphis,_Tennessee,_USA http://dbpedia.org/resource/Memphis_(TN) http://dbpedia.org/resource/Memphis,_USA http://dbpedia.org/resource/Memphis http://dbpedia.org/resource/City_of_Memphis http://dbpedia.org/resource/Memphis_Tenn. http://dbpedia.org/resource/Memphis,_Tennesee http://dbpedia.org/resource/Memphis_Tennessee http://dbpedia.org/resource/Memphis,_Tenn. http://dbpedia.org/resource/Memphis,TN http://dbpedia.org/resource/Blues_City http://dbpedia.org/resource/Menphis http://dbpedia.org/resource/The_Bluff_City http://dbpedia.org/resource/The_River_City"
1,74,New Orleans,http://dbpedia.org/resource/New_Orleans_Open,"http://dbpedia.org/resource/Big_Easy http://dbpedia.org/resource/City_of_New_Orleans,_Louisiana http://dbpedia.org/resource/New_Orleans,_Louisiana,_USA http://dbpedia.org/resource/Nawlins http://dbpedia.org/resource/Big_EZ http://dbpedia.org/resource/City_of_New_Orleans http://dbpedia.org/resource/New_Orleans_(LA) http://dbpedia.org/resource/New_Orleans_(La.) http://dbpedia.org/resource/New_Orléans,_Louisiana http://dbpedia.org/resource/UN/LOCODE:USMSY http://dbpedia.org/resource/New_Orléans,_LA http://dbpedia.org/resource/The_City_of_New_Orleans http://dbpedia.org/resource/Orleans_Parish http://dbpedia.org/resource/La_Nouvelle-Orléans http://dbpedia.org/resource/Orleans_Parrish http://dbpedia.org/resource/New_Orleans,_Louisiana,_U.S.A. http://dbpedia.org/resource/New_orleans http://dbpedia.org/resource/Orleans,_Louisiana http://dbpedia.org/resource/New_Orleans_,_LA http://dbpedia.org/resource/New_Orleans,_Lousiana http://dbpedia.org/resource/Orléans,_Louisiana http://dbpedia.org/resource/Eastern_Orleans http://dbpedia.org/resource/Orleans_Parish/New_Orleans,_Louisiana http://dbpedia.org/resource/Nouvelle-Orleans http://dbpedia.org/resource/Entercom_(New_Orleans) http://dbpedia.org/resource/New_Orlean http://dbpedia.org/resource/Choppa_city http://dbpedia.org/resource/New_Orleans,_LA http://dbpedia.org/resource/Orleans_Parish,_LA http://dbpedia.org/resource/The_City_That_Care_Forgot http://dbpedia.org/resource/Nova_Orleans http://dbpedia.org/resource/New_Orleans,_Louisiana http://dbpedia.org/resource/New_Orlians http://dbpedia.org/resource/N'awlins http://dbpedia.org/resource/New_Orleans,_La. http://dbpedia.org/resource/No_Orleans,_Louisiana http://dbpedia.org/resource/No_Orleans http://dbpedia.org/resource/N._Orleans http://dbpedia.org/resource/Little_Woods,_New_Orleans http://dbpedia.org/resource/The_Big_Easy http://dbpedia.org/resource/Orleans_Parish,_Louisiana http://dbpedia.org/resource/New_Orleans_County http://dbpedia.org/resource/La_Nouvelle-Orleans http://dbpedia.org/resource/The_Crescent_City http://dbpedia.org/resource/New_Orléans http://dbpedia.org/resource/City_of_new_orleans http://dbpedia.org/resource/NOLA http://dbpedia.org/resource/Norleans http://dbpedia.org/resource/North_Shore_Broadcasting http://dbpedia.org/resource/The_Big_EZ http://dbpedia.org/resource/Parish_of_Orleans http://dbpedia.org/resource/Nouvelle-Orléans http://dbpedia.org/resource/New_Orleans,_USA http://dbpedia.org/resource/Crescent_City_(New_Orleans) http://dbpedia.org/resource/New_Orleans http://dbpedia.org/resource/Orleans_Parish/City_of_New_Orleans,_Louisiana"
1,75,Lexington,http://dbpedia.org/resource/Lexington_Challenger,"http://dbpedia.org/resource/Winburn http://dbpedia.org/resource/Lexington-Fayette_Urban_County_Government http://dbpedia.org/resource/History_of_Lexington,_Kentucky http://dbpedia.org/resource/Lexington_(Kentucky) http://dbpedia.org/resource/Lexington-Fayette,_Kentucky http://dbpedia.org/resource/Lexington_(KY) http://dbpedia.org/resource/Lexington,_Ky. http://dbpedia.org/resource/Lexington,_Ky http://dbpedia.org/resource/Lexington-Fayette,_KY http://dbpedia.org/resource/Lexington,_KY http://dbpedia.org/resource/Horse_Capital_of_the_World http://dbpedia.org/resource/Lexington-Fayette_Urban_County http://dbpedia.org/resource/Uptown_Lexington http://dbpedia.org/resource/Lexington-Fayette http://dbpedia.org/resource/Lexington,_ky http://dbpedia.org/resource/Lexington,_Kentucky http://dbpedia.org/resource/The_5th_Ward http://dbpedia.org/resource/Charlotte_Court_Public_Housing_Projects http://dbpedia.org/resource/Lexington_ky http://dbpedia.org/resource/East_End,_Lexington http://dbpedia.org/resource/Lexington,Kentucky http://dbpedia.org/resource/West_End,_Lexington http://dbpedia.org/resource/LFUCG http://dbpedia.org/resource/Lexington_Kentucky"
1,76,Cleveland,http://dbpedia.org/resource/Grand_Prix_Cleveland,"http://dbpedia.org/resource/Ohio_Cleveland http://dbpedia.org/resource/Cleveland_(Ohio) http://dbpedia.org/resource/Cleveland http://dbpedia.org/resource/Cleveland,_OH. http://dbpedia.org/resource/Cleveland,_ohio http://dbpedia.org/resource/UN/LOCODE:USCLE http://dbpedia.org/resource/Sister_cities_of_Cleveland,_Ohio http://dbpedia.org/resource/Cleveland,_Ohio,_U.S. http://dbpedia.org/resource/Cleveland,_USA http://dbpedia.org/resource/Cleveland_Ohio http://dbpedia.org/resource/Cleveland,_Cuyahoga,_Ohio http://dbpedia.org/resource/Cleveland,_Ohio,_U.S.A. http://dbpedia.org/resource/The_Rock_'n'_Roll_Capital_of_the_World http://dbpedia.org/resource/Cleveland,_Ohio,_US http://dbpedia.org/resource/Cleaveland http://dbpedia.org/resource/The_Rock_and_Roll_Capital_of_the_World http://dbpedia.org/resource/The_Cleve http://dbpedia.org/resource/Government_of_Cleveland,_Ohio http://dbpedia.org/resource/Cleveland,_Ohio,_USA http://dbpedia.org/resource/Government_of_Cleveland http://dbpedia.org/resource/Cleveland,ohio http://dbpedia.org/resource/Urban_Community_School http://dbpedia.org/resource/Cleveland,_oh http://dbpedia.org/resource/Cleveland,_Ohio http://dbpedia.org/resource/City_of_Cleveland,_Ohio http://dbpedia.org/resource/Cleveland,_Oh http://dbpedia.org/resource/Sixth_City http://dbpedia.org/resource/Urban_community_school http://dbpedia.org/resource/Poznan,_Ohio http://dbpedia.org/resource/Cleveland,_OH http://dbpedia.org/resource/Clevelnad http://dbpedia.org/resource/Cleveland_(OH) http://dbpedia.org/resource/Sister_Cities_of_Cleveland,_Ohio"
1,79,Manhattan,http://dbpedia.org/resource/Manhattan_Project,"http://dbpedia.org/resource/Manhattan_ks http://dbpedia.org/resource/Manhattan,_Kan. http://dbpedia.org/resource/The_Little_Apple http://dbpedia.org/resource/History_of_Manhattan,_Kansas http://dbpedia.org/resource/Manhattan_(Kansas) http://dbpedia.org/resource/Manhatten,_Kansas http://dbpedia.org/resource/UN/LOCODE:USMHK http://dbpedia.org/resource/Manhattan,_Kansas http://dbpedia.org/resource/Manhattan,_KS_mSA http://dbpedia.org/resource/Manhappiness http://dbpedia.org/resource/Manhatten,_KS http://dbpedia.org/resource/Manhattan,_KS"
1,83,Los Angeles,http://it.dbpedia.org/resource/Los_Angeles_WCT,"http://dbpedia.org/resource/Los_Angeles,_California,_US http://dbpedia.org/resource/The_Angels,_California http://dbpedia.org/resource/Los_Angeles,_Calif. http://dbpedia.org/resource/LA_City http://dbpedia.org/resource/El_Pueblo_de_Nuestra_Señora_Reina_de_los_Ángeles_de_la_Porciuncula http://dbpedia.org/resource/Los_Angles http://dbpedia.org/resource/City_of_LA http://dbpedia.org/resource/L._A. http://dbpedia.org/resource/Los_Angeles_City http://dbpedia.org/resource/City_of_L.A. http://dbpedia.org/resource/Nuestra_Senora_la_Reina_de_los_Angeles_de_Porciuncula http://dbpedia.org/resource/Los_Angeles,_California,_U.S.A. http://dbpedia.org/resource/Los_angeles_ca http://dbpedia.org/resource/El_Pueblo_de_la_Reina_de_Los_Angeles,_California http://dbpedia.org/resource/L.A. http://dbpedia.org/resource/Las_Angeles http://dbpedia.org/resource/Environmental_issues_in_Los_Angeles http://dbpedia.org/resource/L_._A_. http://dbpedia.org/resource/Los_angeles http://dbpedia.org/resource/Los_Angelos,_California http://dbpedia.org/resource/LA,_CA http://dbpedia.org/resource/L.a. http://dbpedia.org/resource/Los_angelas http://dbpedia.org/resource/City_of_Los_Angeles http://dbpedia.org/resource/City_of_L._A. http://dbpedia.org/resource/L_a http://dbpedia.org/resource/L.a.,_ca http://dbpedia.org/resource/Los_Angeles_(City) http://dbpedia.org/resource/The_City_of_Los_Angeles http://dbpedia.org/resource/Los_Angeles_California http://dbpedia.org/resource/Loa_Angeles,_California http://dbpedia.org/resource/Los_Angeles. http://dbpedia.org/resource/Los_Angeles,_United_States http://dbpedia.org/resource/Los_angeles,_california http://dbpedia.org/resource/L_A http://dbpedia.org/resource/Los_Angeles,_California,_U.S. http://dbpedia.org/resource/LOC:USLAX http://dbpedia.org/resource/Loa_Angeles,_CA http://dbpedia.org/resource/El_Pueblo_de_Nuestra_Señora_la_Reina_de_los_Ángeles_de_Porciúncula http://dbpedia.org/resource/LA,_California http://dbpedia.org/resource/UN/LOCODE:USLAX http://dbpedia.org/resource/El_Pueblo_de_Nuestra_Señora_La_Reina_de_los_Ángeles_de_Porciúncula http://dbpedia.org/resource/Los_Angeles,CA http://dbpedia.org/resource/Los_Angeles,_California http://dbpedia.org/resource/Los_Angeles,_United_States_of_America http://dbpedia.org/resource/Nuestra_Señora_la_Reina_de_los_Angeles_de_Porciúncula http://dbpedia.org/resource/Los_angels http://dbpedia.org/resource/LA_Ca http://dbpedia.org/resource/El_Pueblo_de_Nuestra_Señora_la_Reina_de_los_Ángeles_del_Río_de_Porciúncula http://dbpedia.org/resource/Sister_cities_of_Los_Angeles http://dbpedia.org/resource/L.A http://dbpedia.org/resource/Northern_Los_Angeles http://dbpedia.org/resource/Los_Angeles_(CA) http://dbpedia.org/resource/El_Pueblo_de_Nuestra_Senora_La_Reina_de_los_Angeles_de_Porciuncula http://dbpedia.org/resource/El_Pueblo_de_Nuestra_Senora_Reina_de_los_Angeles_de_la_Porciuncula http://dbpedia.org/resource/Los_Angeles,_USA http://dbpedia.org/resource/Los_Angeles,_California,_United_States http://dbpedia.org/resource/72_suburbs_in_search_of_a_city http://dbpedia.org/resource/Los_angeles,_ca http://dbpedia.org/resource/El_Pueblo_de_la_Reina_de_Los_Angeles,_CA http://dbpedia.org/resource/Los_Angelos http://dbpedia.org/resource/USLAX http://dbpedia.org/resource/GEO:USLAX http://dbpedia.org/resource/Los_Angeles,_CA. http://dbpedia.org/resource/El_Pueblo_de_Nuestra_Señora_la_Reina_de_los_Angeles_del_Río_de_Porciúncula http://dbpedia.org/resource/Los_Ángeles,_California http://dbpedia.org/resource/Los_Angeles_(Calif.) http://dbpedia.org/resource/Los_angeles,_calif http://dbpedia.org/resource/LA http://dbpedia.org/resource/City_of_Los_Angeles,_California http://dbpedia.org/resource/City_of_los_angeles http://dbpedia.org/resource/Los_Angeles,_CA http://dbpedia.org/resource/Lost_Angeles,_California http://dbpedia.org/resource/La-la_Land http://dbpedia.org/resource/Religion_in_Los_Angeles http://dbpedia.org/resource/Los_Angeles,_Ca. http://dbpedia.org/resource/El_Pueblo_de_Nuestra_Senora_la_Reina_de_los_Angeles_de_Porciuncula http://dbpedia.org/resource/Los_Angeles http://dbpedia.org/resource/Geography_of_Los_Angeles http://dbpedia.org/resource/Los_Angelas http://dbpedia.org/resource/Los_Angeles,_California,_USA"
1,84,Oakland,http://de.dbpedia.org/resource/WTA_Oakland,"http://dbpedia.org/resource/There_is_no_there_there http://dbpedia.org/resource/Oakland,_CA http://dbpedia.org/resource/Oakland_California http://dbpedia.org/resource/Oakland_(AFL) http://dbpedia.org/resource/Oakland,_California http://dbpedia.org/resource/Oakland,_ca http://dbpedia.org/resource/Oakland,_Calif. http://dbpedia.org/resource/Oakland_(CA) http://dbpedia.org/resource/UN/LOCODE:USOAK http://dbpedia.org/resource/Oakland,_California,_USA http://dbpedia.org/resource/Pill_Hill,_Oakland,_California http://dbpedia.org/resource/Oakland http://dbpedia.org/resource/Oakland_(California)"
1,85,Bakersfield,http://dbpedia.org/resource/1983_Bakersfield_Open,"http://dbpedia.org/resource/Bakersfield_(CA) http://dbpedia.org/resource/UN/LOCODE:USBFL http://dbpedia.org/resource/Bakersfield http://dbpedia.org/resource/Baker's_Field http://dbpedia.org/resource/Kerne_island http://dbpedia.org/resource/Baker's_Field,_California http://dbpedia.org/resource/Alkalai_City http://dbpedia.org/resource/History_of_Bakersfield,_California http://dbpedia.org/resource/Bakersfield,_CA http://dbpedia.org/resource/Kerne_Island http://dbpedia.org/resource/Bakersfield,_California http://dbpedia.org/resource/Bakersfield,_ca http://dbpedia.org/resource/Alkalai_City,_California http://dbpedia.org/resource/Kern_Island,_California http://dbpedia.org/resource/Kern_Island"
1,86,San Antonio,http://dbpedia.org/resource/San_Antonio_Spurs,"http://dbpedia.org/resource/Government_of_San_Antonio http://dbpedia.org/resource/San_Antonio,_TX http://dbpedia.org/resource/City_of_San_Antonio http://dbpedia.org/resource/UN/LOCODE:USSAT http://dbpedia.org/resource/San_antonio http://dbpedia.org/resource/San_Antonio_TX http://dbpedia.org/resource/Alamo_City http://dbpedia.org/resource/San_Antonio_Police_Department_(Texas) http://dbpedia.org/resource/San_Antonio_de_Bexar http://dbpedia.org/resource/San_Antonio_de_Béxar http://dbpedia.org/resource/San_Antone http://dbpedia.org/resource/San_Antonio,_Bexar_County http://dbpedia.org/resource/San_Antonio,_Texas. http://dbpedia.org/resource/San_Antonio_(city,_Texas) http://dbpedia.org/resource/San_antonio_texas http://dbpedia.org/resource/Monroe_May_Elementary http://dbpedia.org/resource/San_Antonio,_Texas,_U.S. http://dbpedia.org/resource/San_Antonio_(TX) http://dbpedia.org/resource/San_Antonio,_Texas,_USA http://dbpedia.org/resource/San_Antonio_(city,_TX) http://dbpedia.org/resource/San_Antonio,_Tex. http://dbpedia.org/resource/SATX http://dbpedia.org/resource/San_Antonio,_USA http://dbpedia.org/resource/San_antonio,_tx http://dbpedia.org/resource/San_Antonio,_Texas,_US http://dbpedia.org/resource/SA_Town http://dbpedia.org/resource/San_Antonio,_texas http://dbpedia.org/resource/San_Antonio_(Tex.) http://dbpedia.org/resource/San_Antonio,_Texas http://dbpedia.org/resource/San_Antonio,_United_States http://dbpedia.org/resource/Mayor_of_San_Antonio,_Texas http://dbpedia.org/resource/San_Antonio http://dbpedia.org/resource/City_of_San_Antonio,_Texas http://dbpedia.org/resource/Monroe_may"
1,88,College Station,http://it.dbpedia.org/resource/College_Station_Challenger,"http://dbpedia.org/resource/College_Station,_Texas http://dbpedia.org/resource/UN/LOCODE:USCLL http://dbpedia.org/resource/College_Station,_Tex. http://dbpedia.org/resource/College_station,_tx http://dbpedia.org/resource/Northgate,_College_Station http://dbpedia.org/resource/Wolf_Pen_Creek_District http://dbpedia.org/resource/CS,_TX http://dbpedia.org/resource/Northgate,_Texas http://dbpedia.org/resource/Northgate,_TX http://dbpedia.org/resource/College_Station,_TX http://dbpedia.org/resource/College_Park,_Texas http://dbpedia.org/resource/Thomas_Caffall http://dbpedia.org/resource/Northgate_texas http://dbpedia.org/resource/College_Station_Texas"
1,89,Fort Worth,http://dbpedia.org/resource/Colonial_National_Invitational_(tennis),"http://dbpedia.org/resource/Ft._Worth,_TX http://dbpedia.org/resource/Fort_worth,_TX http://dbpedia.org/resource/Ft_Worth,_TX http://dbpedia.org/resource/Fort_Worth,_TX http://dbpedia.org/resource/Fort_Worth,_Tx. http://dbpedia.org/resource/Fort_worth,_tx http://dbpedia.org/resource/Forth_Worth,_Tex. http://dbpedia.org/resource/Hill_School_of_Fort_Worth http://dbpedia.org/resource/The_Hill_School_Of_Fort_Worth http://dbpedia.org/resource/Forthworth http://dbpedia.org/resource/Fort_Worth http://dbpedia.org/resource/Fort_Worth_(TX) http://dbpedia.org/resource/Ft_Worth http://dbpedia.org/resource/Fort_Worth,_Texas,_USA http://dbpedia.org/resource/UN/LOCODE:USFWT http://dbpedia.org/resource/Ft._Worth http://dbpedia.org/resource/Ft_Worth,_Texas http://dbpedia.org/resource/Forth_Worth,_Texas http://dbpedia.org/resource/Fort_Worth,_Texas http://dbpedia.org/resource/Fort_Worth,_United_States http://dbpedia.org/resource/Forth_Worth,_TX http://dbpedia.org/resource/Fort_worth,_Texas http://dbpedia.org/resource/Ft._Worth,_Texas http://dbpedia.org/resource/Ft._worth,_tx http://dbpedia.org/resource/Panther_city http://dbpedia.org/resource/Fort_Worth_Press http://dbpedia.org/resource/Fort_Worth_TX http://dbpedia.org/resource/Fortworth http://dbpedia.org/resource/City_of_Fort_Worth http://dbpedia.org/resource/Ft_worth,_tx"
